# t	yd	y_sensor	y_luenberger	v_luenberger	y_clasico	v_clasico	ie	u
20.0000	0.005000	0.005083	0.004959	-0.043841	0.005503	0.005285	0.5243	6.1293
20.0100	0.005000	0.005132	0.004797	-0.028689	0.005476	-0.002617	0.4532	8.6401
20.0200	0.005000	0.005083	0.004968	-0.047769	0.005562	0.008518	0.5354	5.7905
20.0300	0.005000	0.005083	0.004675	-0.030692	0.005513	-0.004824	0.4399	8.4834
20.0400	0.005000	0.005083	0.005021	-0.036245	0.005545	0.003207	0.5176	6.6775
20.0500	0.005000	0.005083	0.004758	-0.039264	0.005523	-0.002226	0.4821	7.2987
20.0600	0.005000	0.005034	0.004807	-0.033162	0.005536	0.001256	0.4799	7.0738
20.0700	0.005000	0.004985	0.004760	-0.031280	0.005482	-0.005396	0.4777	6.8563
20.0800	0.005000	0.004985	0.004807	-0.016577	0.005456	-0.002584	0.4532	8.0050
20.0900	0.005000	0.004985	0.004926	-0.029165	0.005427	-0.002913	0.5088	6.4394
20.1000	0.005000	0.004985	0.004729	-0.023763	0.005378	-0.004866	0.4577	7.6862
20.1100	0.005000	0.004936	0.004823	-0.026843	0.005351	-0.002675	0.4888	6.4991
20.1200	0.005000	0.004936	0.004736	-0.017121	0.005302	-0.004931	0.4510	7.7251
20.1300	0.005000	0.004936	0.004886	-0.019445	0.005302	-0.000042	0.4865	6.9160
20.1400	0.005000	0.004985	0.004851	-0.020901	0.005267	-0.003444	0.4777	7.4199
20.1500	0.005000	0.005034	0.004935	-0.021743	0.005273	0.000586	0.4865	7.5035
20.1600	0.005000	0.005034	0.004876	-0.031183	0.005287	0.001414	0.4976	6.8610
20.1700	0.005000	0.005034	0.004817	-0.028122	0.005325	0.003742	0.4754	7.3735
20.1800	0.005000	0.004985	0.004805	-0.028663	0.005348	0.002319	0.4821	6.8257
20.1900	0.005000	0.004985	0.004807	-0.018813	0.005346	-0.000211	0.4599	7.7453
20.2000	0.005000	0.004985	0.004904	-0.024030	0.005351	0.000573	0.4932	6.9105
20.2100	0.005000	0.005034	0.004872	-0.022183	0.005331	-0.002008	0.4754	7.7360
20.2200	0.005000	0.005034	0.004910	-0.031073	0.005346	0.001419	0.5021	6.7746
20.2300	0.005000	0.004985	0.004720	-0.031619	0.005346	0.000089	0.4732	6.9203
20.2400	0.005000	0.004985	0.004828	-0.015125	0.005340	-0.000664	0.4532	8.0135
20.2500	0.005000	0.004936	0.004850	-0.032734	0.005354	0.001452	0.5110	5.8384
20.2600	0.005000	0.004985	0.004739	-0.010179	0.005309	-0.004517	0.4243	8.9633
20.2700	0.005000	0.004936	0.004953	-0.036516	0.005312	0.000268	0.5354	5.3260
20.2800	0.005000	0.004936	0.004561	-0.021119	0.005258	-0.005405	0.4221	8.3221
20.2900	0.005000	0.004888	0.004872	-0.022720	0.005261	0.000334	0.4932	6.3695
20.3000	0.005000	0.004888	0.004670	-0.019265	0.005200	-0.006087	0.4532	7.4024
20.3100	0.005000	0.004839	0.004747	-0.016895	0.005203	0.000310	0.4688	6.6983
20.3200	0.005000	0.004888	0.004803	-0.005012	0.005108	-0.009518	0.4465	8.0804
20.3300	0.005000	0.004936	0.004967	-0.021608	0.005134	0.002612	0.5110	6.4599
20.3400	0.005000	0.004985	0.004780	-0.018955	0.005117	-0.001697	0.4599	7.9053
20.3500	0.005000	0.004985	0.004919	-0.024130	0.005151	0.003358	0.4954	6.8778
20.3600	0.005000	0.005034	0.004862	-0.024868	0.005188	0.003737	0.4799	7.5321
20.3700	0.005000	0.005034	0.004889	-0.028218	0.005265	0.007678	0.4910	7.0791
20.3800	0.005000	0.005034	0.004839	-0.027670	0.005289	0.002346	0.4799	7.3145
20.3900	0.005000	0.004985	0.004796	-0.030150	0.005333	0.004441	0.4843	6.7162
20.4000	0.005000	0.004985	0.004797	-0.017993	0.005322	-0.001057	0.4554	7.8386
20.4100	0.005000	0.004985	0.004918	-0.023853	0.005332	0.000914	0.4954	6.8467
20.4200	0.005000	0.005034	0.004865	-0.023589	0.005324	-0.000777	0.4777	7.5951
20.4300	0.005000	0.004985	0.004821	-0.031214	0.005333	0.000879	0.4932	6.5088
20.4400	0.005000	0.005034	0.004850	-0.015157	0.005303	-0.002997	0.4510	8.4385
20.4500	0.005000	0.005034	0.004993	-0.035998	0.005361	0.005796	0.5287	6.0539
20.4600	0.005000	0.005083	0.004777	-0.023705	0.005353	-0.000772	0.4488	8.5642
20.4700	0.005000	0.005034	0.004952	-0.041803	0.005403	0.005027	0.5287	5.7881
20.4800	0.005000	0.005034	0.004666	-0.025315	0.005377	-0.002567	0.4354	8.4338
20.4900	0.005000	0.005034	0.005002	-0.032552	0.005429	0.005143	0.5154	6.5131
20.5000	0.005000	0.005034	0.004728	-0.032116	0.005402	-0.002723	0.4688	7.5123
20.5100	0.005000	0.004985	0.004819	-0.028920	0.005418	0.001614	0.4821	6.8780
20.5200	0.005000	0.004985	0.004796	-0.022576	0.005362	-0.005615	0.4665	7.5111
20.5300	0.005000	0.004936	0.004795	-0.027394	0.005376	0.001395	0.4865	6.5155
20.5400	0.005000	0.004936	0.004747	-0.014514	0.005310	-0.006510	0.4465	7.8929
20.5500	0.005000	0.004936	0.004905	-0.020430	0.005288	-0.002201	0.4932	6.7420
20.5600	0.005000	0.004936	0.004751	-0.021948	0.005257	-0.003113	0.4688	7.1764
20.5700	0.005000	0.004936	0.004828	-0.014825	0.005232	-0.002579	0.4643	7.5033
20.5800	0.005000	0.004985	0.004931	-0.019887	0.005217	-0.001447	0.4910	7.1704
20.5900	0.005000	0.004985	0.004819	-0.026272	0.005248	0.003059	0.4843	6.9825
20.6000	0.005000	0.004985	0.004823	-0.020915	0.005244	-0.000387	0.4688	7.4556
20.6100	0.005000	0.004985	0.004874	-0.023704	0.005260	0.001660	0.4865	6.9954
20.6200	0.005000	0.004985	0.004815	-0.023672	0.005285	0.002463	0.4754	7.2148
20.6300	0.005000	0.004985	0.004851	-0.021122	0.005286	0.000141	0.4754	7.3007
20.6400	0.005000	0.004936	0.004777	-0.026205	0.005285	-0.000138	0.4821	6.5922
20.6500	0.005000	0.004936	0.004770	-0.013450	0.005262	-0.002297	0.4488	7.8169
20.6600	0.005000	0.004936	0.004902	-0.018221	0.005247	-0.001479	0.4888	6.8732
20.6700	0.005000	0.004936	0.004775	-0.023499	0.005239	-0.000865	0.4777	6.8750
20.6800	0.005000	0.004936	0.004798	-0.013534	0.005210	-0.002843	0.4554	7.6757
20.6900	0.005000	0.004936	0.004884	-0.019463	0.005196	-0.001401	0.4888	6.8091
20.7000	0.005000	0.004985	0.004851	-0.015982	0.005205	0.000899	0.4665	7.7888
20.7100	0.005000	0.004936	0.004828	-0.028222	0.005222	0.001649	0.4976	6.2266
20.7200	0.005000	0.004936	0.004720	-0.014969	0.005195	-0.002663	0.4421	7.9119
20.7300	0.005000	0.004936	0.004917	-0.018702	0.005214	0.001903	0.4910	6.7890
20.7400	0.005000	0.004985	0.004839	-0.016670	0.005204	-0.001010	0.4665	7.7923
20.7500	0.005000	0.005034	0.004984	-0.023196	0.005233	0.002898	0.4999	7.1621
20.7600	0.005000	0.005034	0.004832	-0.031685	0.005247	0.001443	0.4910	6.9391
20.7700	0.005000	0.005034	0.004839	-0.023778	0.005287	0.004007	0.4688	7.6309
20.7800	0.005000	0.005034	0.004914	-0.026147	0.005318	0.003005	0.4910	7.1236
20.7900	0.005000	0.004985	0.004767	-0.031780	0.005360	0.004204	0.4843	6.6491
20.8000	0.005000	0.004985	0.004799	-0.016404	0.005337	-0.002210	0.4510	7.9486
20.8100	0.005000	0.004985	0.004933	-0.023361	0.005328	-0.000926	0.4976	6.8005
20.8200	0.005000	0.004985	0.004783	-0.025904	0.005329	0.000037	0.4754	7.1451
20.8300	0.005000	0.004985	0.004848	-0.018996	0.005304	-0.002410	0.4688	7.5029
20.8400	0.005000	0.005034	0.004956	-0.020725	0.005291	-0.001320	0.4888	7.4549
20.8500	0.005000	0.005034	0.004874	-0.032048	0.005335	0.004372	0.4999	6.7262
20.8600	0.005000	0.005034	0.004810	-0.024990	0.005334	-0.000133	0.4665	7.6190
20.8700	0.005000	0.005034	0.004919	-0.024126	0.005345	0.001119	0.4865	7.2726
20.8800	0.005000	0.005034	0.004862	-0.028841	0.005375	0.003033	0.4888	7.0733
20.8900	0.005000	0.005034	0.004849	-0.027158	0.005388	0.001300	0.4799	7.2745
20.9000	0.005000	0.004985	0.004796	-0.029043	0.005378	-0.000975	0.4821	6.7620
20.9100	0.005000	0.004985	0.004809	-0.016855	0.005359	-0.001950	0.4554	7.8502
20.9200	0.005000	0.004985	0.004923	-0.025269	0.005359	-0.000000	0.4999	6.6641
20.9300	0.005000	0.004985	0.004770	-0.022539	0.005332	-0.002681	0.4643	7.5039
20.9400	0.005000	0.004985	0.004889	-0.022126	0.005317	-0.001523	0.4843	7.0771
20.9500	0.005000	0.005034	0.004900	-0.019620	0.005298	-0.001874	0.4754	7.7776
20.9600	0.005000	0.005034	0.004918	-0.032779	0.005343	0.004444	0.5088	6.5177
20.9700	0.005000	0.005083	0.004854	-0.020771	0.005330	-0.001298	0.4577	8.4065
20.9800	0.005000	0.005083	0.005013	-0.038649	0.005391	0.006095	0.5287	6.2430
20.9900	0.005000	0.005132	0.004817	-0.027772	0.005407	0.001646	0.4577	8.5219
21.0000	0.005000	0.005132	0.005043	-0.042226	0.005480	0.007328	0.5310	6.4160
21.0100	0.005000	0.005083	0.004685	-0.042379	0.005496	0.001596	0.4732	7.1916
21.0200	0.005000	0.005034	0.004820	-0.028138	0.005520	0.002416	0.4688	7.4022
21.0300	0.005000	0.004985	0.004803	-0.029810	0.005490	-0.003063	0.4843	6.7592
21.0400	0.005000	0.004985	0.004797	-0.019877	0.005469	-0.002053	0.4599	7.6956
21.0500	0.005000	0.004936	0.004822	-0.025735	0.005408	-0.006171	0.4888	6.5233
21.0600	0.005000	0.004936	0.004748	-0.016885	0.005339	-0.006822	0.4532	7.6440
21.0700	0.005000	0.004936	0.004881	-0.018677	0.005305	-0.003410	0.4843	6.9430
21.0800	0.005000	0.004936	0.004783	-0.019142	0.005263	-0.004264	0.4688	7.2674
21.0900	0.005000	0.004936	0.004837	-0.018354	0.005248	-0.001492	0.4754	7.1244
21.1000	0.005000	0.004936	0.004813	-0.019867	0.005222	-0.002581	0.4754	7.0603
21.1100	0.005000	0.004936	0.004812	-0.016389	0.005217	-0.000474	0.4665	7.3685
21.1200	0.005000	0.004936	0.004847	-0.019843	0.005211	-0.000599	0.4821	6.9160
21.1300	0.005000	0.004985	0.004870	-0.014746	0.005204	-0.000693	0.4665	7.8165
21.1400	0.005000	0.004985	0.004907	-0.026679	0.005228	0.002405	0.5021	6.5827
21.1500	0.005000	0.004985	0.004765	-0.022309	0.005232	0.000341	0.4621	7.5428
21.1600	0.005000	0.004985	0.004894	-0.020676	0.005251	0.001962	0.4821	7.1830
21.1700	0.005000	0.004985	0.004833	-0.025475	0.005268	0.001715	0.4843	6.9696
21.1800	0.005000	0.004985	0.004822	-0.017835	0.005276	0.000799	0.4621	7.7158
21.1900	0.005000	0.004985	0.004905	-0.024697	0.005275	-0.000132	0.4954	6.7955
21.2000	0.005000	0.004985	0.004787	-0.024070	0.005284	0.000876	0.4710	7.3012
21.2100	0.005000	0.004888	0.004708	-0.027556	0.005286	0.000170	0.4777	6.2051
21.2200	0.005000	0.004888	0.004720	-0.003669	0.005219	-0.006698	0.4221	8.4291
21.2300	0.005000	0.004936	0.005030	-0.018131	0.005224	0.000583	0.5132	6.4976
21.2400	0.005000	0.004985	0.004777	-0.022048	0.005200	-0.002488	0.4688	7.5840
21.2500	0.005000	0.005034	0.004968	-0.020860	0.005200	0.000084	0.4888	7.4448
21.2600	0.005000	0.005034	0.004865	-0.030645	0.005221	0.002013	0.4954	6.8996
21.2700	0.005000	0.005083	0.004907	-0.023014	0.005292	0.007116	0.4732	7.9702
21.2800	0.005000	0.005083	0.004958	-0.036487	0.005348	0.005581	0.5154	6.5481
21.2900	0.005000	0.005132	0.004871	-0.026911	0.005387	0.003942	0.4665	8.2886
21.3000	0.005000	0.005132	0.005019	-0.041221	0.005458	0.007100	0.5265	6.4708
21.3100	0.005000	0.005132	0.004787	-0.036239	0.005484	0.002644	0.4710	7.7955
21.3200	0.005000	0.005132	0.004976	-0.033354	0.005531	0.004664	0.4976	7.3360
21.3300	0.005000	0.005132	0.004892	-0.036241	0.005542	0.001061	0.4932	7.3849
21.3400	0.005000	0.005083	0.004835	-0.037698	0.005576	0.003477	0.4910	6.9616
21.3500	0.005000	0.005083	0.004855	-0.030752	0.005549	-0.002755	0.4777	7.5273
21.3600	0.005000	0.005034	0.004834	-0.032772	0.005548	-0.000116	0.4888	6.8656
21.3700	0.005000	0.004985	0.004748	-0.028092	0.005515	-0.003256	0.4688	7.1177
21.3800	0.005000	0.004985	0.004847	-0.018696	0.005461	-0.005367	0.4665	7.5896
21.3900	0.005000	0.004985	0.004882	-0.023511	0.005419	-0.004269	0.4888	7.0135
21.4000	0.005000	0.004985	0.004813	-0.025784	0.005389	-0.002958	0.4799	7.0771
21.4100	0.005000	0.004985	0.004831	-0.020153	0.005345	-0.004412	0.4688	7.5003
21.4200	0.005000	0.004985	0.004876	-0.024321	0.005334	-0.001115	0.4888	6.9502
21.4300	0.005000	0.004985	0.004808	-0.024394	0.005335	0.000138	0.4754	7.1997
21.4400	0.005000	0.004985	0.004848	-0.021518	0.005322	-0.001359	0.4754	7.2890
21.4500	0.005000	0.005034	0.004931	-0.019234	0.005312	-0.001019	0.4799	7.7058
21.4600	0.005000	0.005034	0.004904	-0.033630	0.005348	0.003623	0.5088	6.5087
21.4700	0.005000	0.005083	0.004854	-0.020970	0.005341	-0.000695	0.4577	8.4071
21.4800	0.005000	0.005083	0.005011	-0.038856	0.005394	0.005329	0.5287	6.2531
21.4900	0.005000	0.005083	0.004738	-0.031935	0.005417	0.002290	0.4599	7.9340
21.5000	0.005000	0.005034	0.004893	-0.032259	0.005451	0.003424	0.4954	6.7826
21.5100	0.005000	0.004985	0.004718	-0.033036	0.005440	-0.001088	0.4754	6.8383
21.5200	0.005000	0.004936	0.004737	-0.019601	0.005427	-0.001304	0.4532	7.4393
21.5300	0.005000	0.004888	0.004782	-0.019982	0.005359	-0.006828	0.4754	6.6920
21.5400	0.005000	0.004888	0.004751	-0.012491	0.005300	-0.005852	0.4532	7.5093
21.5500	0.005000	0.004839	0.004766	-0.018625	0.005240	-0.006095	0.4799	6.3364
21.5600	0.005000	0.004888	0.004774	-0.002011	0.005148	-0.009202	0.4332	8.4092
21.5700	0.005000	0.004888	0.004936	-0.023868	0.005149	0.000167	0.5176	5.8323
21.5800	0.005000	0.004936	0.004698	-0.012002	0.005104	-0.004506	0.4332	8.4146
21.5900	0.005000	0.004936	0.004959	-0.023439	0.005131	0.002714	0.5088	6.3559
21.6000	0.005000	0.005034	0.004845	-0.016398	0.005127	-0.000402	0.4577	8.4652
21.6100	0.005000	0.005034	0.004984	-0.038152	0.005231	0.010423	0.5310	5.9736
21.6200	0.005000	0.005034	0.004683	-0.027648	0.005232	0.000018	0.4465	8.0839
21.6300	0.005000	0.004985	0.004890	-0.031024	0.005305	0.007326	0.4999	6.4281
21.6400	0.005000	0.004985	0.004732	-0.023069	0.005301	-0.000356	0.4554	7.7325
21.6500	0.005000	0.004936	0.004828	-0.026271	0.005333	0.003146	0.4888	6.5017
21.6600	0.005000	0.004936	0.004739	-0.016781	0.005269	-0.006416	0.4510	7.7107
21.6700	0.005000	0.004936	0.004887	-0.018182	0.005262	-0.000668	0.4843	6.9779
21.6800	0.005000	0.004985	0.004862	-0.018733	0.005230	-0.003182	0.4754	7.5315
21.6900	0.005000	0.004985	0.004872	-0.025215	0.005245	0.001513	0.4910	6.8705
21.7000	0.005000	0.004985	0.004801	-0.022165	0.005235	-0.001059	0.4688	7.4170
21.7100	0.005000	0.004985	0.004874	-0.022035	0.005261	0.002618	0.4821	7.1368
21.7200	0.005000	0.005034	0.004910	-0.018886	0.005271	0.000989	0.4754	7.8105
21.7300	0.005000	0.005034	0.004920	-0.034540	0.005320	0.004885	0.5132	6.3639
21.7400	0.005000	0.005083	0.004836	-0.019803	0.005312	-0.000723	0.4510	8.5859
21.7500	0.005000	0.005083	0.005034	-0.040307	0.005380	0.006770	0.5354	6.0625
21.7600	0.005000	0.005132	0.004788	-0.030374	0.005404	0.002396	0.4577	8.4213
21.7700	0.005000	0.005132	0.005035	-0.039312	0.005473	0.006916	0.5221	6.6885
21.7800	0.005000	0.005132	0.004797	-0.039784	0.005491	0.001774	0.4821	7.4984
21.7900	0.005000	0.005083	0.004857	-0.036286	0.005546	0.005474	0.4888	7.0362
21.8000	0.005000	0.005083	0.004856	-0.030250	0.005523	-0.002232	0.4777	7.5763
21.8100	0.005000	0.005034	0.004839	-0.035390	0.005548	0.002470	0.4954	6.6357
21.8200	0.005000	0.005034	0.004798	-0.022942	0.005496	-0.005216	0.4577	7.9497
21.8300	0.005000	0.004985	0.004869	-0.031958	0.005479	-0.001718	0.5021	6.3427
21.8400	0.005000	0.005034	0.004814	-0.018956	0.005427	-0.005189	0.4532	8.2901
21.8500	0.005000	0.005034	0.004977	-0.029744	0.005424	-0.000235	0.5110	6.6830
21.8600	0.005000	0.005034	0.004771	-0.032988	0.005406	-0.001883	0.4799	7.1639
21.8700	0.005000	0.004985	0.004784	-0.025577	0.005404	-0.000193	0.4688	7.2244
21.8800	0.005000	0.004985	0.004850	-0.021692	0.005373	-0.003070	0.4754	7.3259
21.8900	0.005000	0.005034	0.004928	-0.021512	0.005384	0.001110	0.4843	7.5603
21.9000	0.005000	0.005034	0.004883	-0.032678	0.005383	-0.000142	0.5021	6.7008
21.9100	0.005000	0.005034	0.004798	-0.025066	0.005365	-0.001813	0.4643	7.7293
21.9200	0.005000	0.005034	0.004925	-0.026793	0.005378	0.001321	0.4932	7.0920
21.9300	0.005000	0.005034	0.004832	-0.030779	0.005400	0.002210	0.4865	7.0818
21.9400	0.005000	0.004985	0.004770	-0.028934	0.005407	0.000682	0.4754	6.9445
21.9500	0.005000	0.004985	0.004825	-0.017536	0.005366	-0.004119	0.4599	7.7813
21.9600	0.005000	0.004985	0.004906	-0.026621	0.005374	0.000810	0.4999	6.6638
21.9700	0.005000	0.004985	0.004767	-0.023149	0.005348	-0.002561	0.4643	7.5188
21.9800	0.005000	0.004936	0.004807	-0.023682	0.005321	-0.002652	0.4799	6.7797
21.9900	0.005000	0.004936	0.004777	-0.016079	0.005282	-0.003939	0.4577	7.6139
22.0000	0.005000	0.004936	0.004871	-0.021146	0.005284	0.000215	0.4888	6.7863
22.0100	0.005000	0.004936	0.004764	-0.018303	0.005244	-0.003983	0.4621	7.4506
22.0200	0.005000	0.004936	0.004857	-0.019747	0.005234	-0.001037	0.4821	6.9543
22.0300	0.005000	0.004985	0.004865	-0.016040	0.005214	-0.001997	0.4688	7.7711
22.0400	0.005000	0.004985	0.004897	-0.028820	0.005250	0.003621	0.5043	6.4802
22.0500	0.005000	0.004985	0.004750	-0.021171	0.005241	-0.000940	0.4554	7.7563
22.0600	0.005000	0.004985	0.004915	-0.023020	0.005266	0.002463	0.4910	6.9529
22.0700	0.005000	0.004985	0.004797	-0.025736	0.005279	0.001360	0.4777	7.1356
22.0800	0.005000	0.004985	0.004841	-0.020442	0.005292	0.001264	0.4710	7.4380
22.0900	0.005000	0.004985	0.004868	-0.023990	0.005282	-0.001002	0.4865	7.0071
22.1000	0.005000	0.005034	0.004894	-0.020565	0.005296	0.001442	0.4754	7.7434
22.1100	0.005000	0.005034	0.004913	-0.028306	0.005314	0.001813	0.4976	6.9592
22.1200	0.005000	0.004985	0.004746	-0.031908	0.005330	0.001603	0.4799	6.7624
22.1300	0.005000	0.004985	0.004810	-0.015603	0.005320	-0.000991	0.4510	8.0196
22.1400	0.005000	0.004936	0.004856	-0.030352	0.005335	0.001450	0.5065	5.9951
22.1500	0.005000	0.004936	0.004681	-0.014781	0.005299	-0.003543	0.4332	8.1699
22.1600	0.005000	0.004888	0.004864	-0.022201	0.005270	-0.002901	0.4954	6.2491
22.1700	0.005000	0.004936	0.004758	-0.011519	0.005210	-0.006076	0.4443	8.1880
22.1800	0.005000	0.004985	0.005006	-0.021086	0.005225	0.001537	0.5065	6.8718
22.1900	0.005000	0.005034	0.004840	-0.027566	0.005212	-0.001285	0.4843	7.3826
22.2000	0.005000	0.005034	0.004875	-0.027956	0.005261	0.004886	0.4865	7.1675
22.2100	0.005000	0.005034	0.004850	-0.028818	0.005286	0.002446	0.4843	7.1608
22.2200	0.005000	0.005083	0.004935	-0.019542	0.005333	0.004759	0.4710	8.2020
22.2300	0.005000	0.005083	0.004977	-0.042680	0.005398	0.006494	0.5332	6.0173
22.2400	0.005000	0.005083	0.004720	-0.029622	0.005408	0.000971	0.4488	8.2141
22.2500	0.005000	0.005034	0.004926	-0.035651	0.005439	0.003166	0.5088	6.3655
22.2600	0.005000	0.005034	0.004742	-0.025264	0.005429	-0.001038	0.4532	8.0244
22.2700	0.005000	0.004985	0.004878	-0.032070	0.005455	0.002634	0.5021	6.3624
22.2800	0.005000	0.005034	0.004807	-0.018582	0.005385	-0.007043	0.4510	8.4016
22.2900	0.005000	0.004985	0.004907	-0.037631	0.005413	0.002761	0.5221	5.7854
22.3000	0.005000	0.004985	0.004656	-0.021275	0.005350	-0.006216	0.4332	8.2971
22.3100	0.005000	0.004936	0.004892	-0.027814	0.005357	0.000700	0.5021	6.2473
22.3200	0.005000	0.004936	0.004685	-0.020258	0.005304	-0.005325	0.4488	7.7170
22.3300	0.005000	0.004936	0.004885	-0.018416	0.005298	-0.000581	0.4821	7.0583
22.3400	0.005000	0.004985	0.004862	-0.019835	0.005245	-0.005311	0.4777	7.4994
22.3500	0.005000	0.004985	0.004861	-0.026286	0.005269	0.002354	0.4910	6.8726
22.3600	0.005000	0.005034	0.004875	-0.019647	0.005250	-0.001890	0.4688	7.9408
22.3700	0.005000	0.005034	0.004933	-0.033916	0.005306	0.005651	0.5132	6.4222
22.3800	0.005000	0.005034	0.004756	-0.024763	0.005320	0.001313	0.4554	7.9512
22.3900	0.005000	0.004985	0.004876	-0.029982	0.005351	0.003179	0.4976	6.5006
22.4000	0.005000	0.004936	0.004673	-0.025434	0.005339	-0.001272	0.4577	7.1762
22.4100	0.005000	0.004936	0.004840	-0.012960	0.005319	-0.001929	0.4599	7.6442
22.4200	0.005000	0.004888	0.004786	-0.024774	0.005280	-0.003884	0.4910	6.2293
22.4300	0.005000	0.004936	0.004779	-0.006876	0.005229	-0.005107	0.4354	8.4875
22.4400	0.005000	0.004888	0.004884	-0.028911	0.005213	-0.001636	0.5176	5.5691
22.4500	0.005000	0.004936	0.004679	-0.010223	0.005162	-0.005127	0.4221	8.7045
22.4600	0.005000	0.004888	0.004911	-0.028445	0.005187	0.002492	0.5176	5.6235
22.4700	0.005000	0.004936	0.004667	-0.011889	0.005132	-0.005443	0.4243	8.6629
22.4800	0.005000	0.004839	0.004823	-0.033934	0.005184	0.005180	0.5199	4.9983
22.4900	0.005000	0.004888	0.004587	-0.006865	0.005094	-0.009034	0.3999	9.0277
22.5000	0.005000	0.004888	0.004999	-0.020537	0.005128	0.003462	0.5154	6.1333
22.5100	0.005000	0.004985	0.004772	-0.016586	0.005084	-0.004472	0.4532	8.3525
22.5200	0.005000	0.004936	0.004869	-0.036317	0.005155	0.007127	0.5199	5.6024
22.5300	0.005000	0.004985	0.004692	-0.013803	0.005101	-0.005379	0.4221	8.9015
22.5400	0.005000	0.004936	0.004945	-0.036134	0.005205	0.010346	0.5310	5.3985
22.5500	0.005000	0.005034	0.004726	-0.014972	0.005182	-0.002234	0.4243	9.2506
22.5600	0.005000	0.004936	0.004913	-0.046600	0.005268	0.008562	0.5465	4.6661
22.5700	0.005000	0.004985	0.004563	-0.017720	0.005200	-0.006741	0.3999	9.3046
22.5800	0.005000	0.004888	0.004905	-0.036219	0.005264	0.006400	0.5265	5.2058
22.5900	0.005000	0.004888	0.004515	-0.019938	0.005188	-0.007631	0.4177	8.1940
22.6000	0.005000	0.004839	0.004834	-0.018500	0.005197	0.000858	0.4843	6.3849
22.6100	0.005000	0.004936	0.004813	-0.007376	0.005093	-0.010325	0.4465	8.4423
22.6200	0.005000	0.004936	0.004937	-0.030885	0.005153	0.005906	0.5243	5.7827
22.6300	0.005000	0.005034	0.004784	-0.012815	0.005094	-0.005808	0.4332	9.0853
22.6400	0.005000	0.005034	0.005056	-0.040229	0.005192	0.009781	0.5465	5.6275
22.6500	0.005000	0.005083	0.004697	-0.027297	0.005217	0.002461	0.4399	8.6989
22.6600	0.005000	0.005083	0.005042	-0.038168	0.005323	0.010621	0.5265	6.3982
22.6700	0.005000	0.005083	0.004726	-0.038259	0.005347	0.002359	0.4732	7.4659
22.6800	0.005000	0.005083	0.004915	-0.028732	0.005418	0.007132	0.4821	7.5218
22.6900	0.005000	0.005034	0.004819	-0.036298	0.005415	-0.000257	0.4954	6.6116
22.7000	0.005000	0.005034	0.004801	-0.022963	0.005433	0.001757	0.4577	7.9025
22.7100	0.005000	0.005034	0.004945	-0.027917	0.005417	-0.001607	0.4999	6.8800
22.7200	0.005000	0.005034	0.004809	-0.029778	0.005412	-0.000474	0.4799	7.2042
22.7300	0.005000	0.005034	0.004872	-0.024821	0.005404	-0.000843	0.4777	7.3824
22.7400	0.005000	0.005034	0.004883	-0.026545	0.005388	-0.001607	0.4865	7.1611
22.7500	0.005000	0.005034	0.004859	-0.025773	0.005400	0.001232	0.4799	7.3270
22.7600	0.005000	0.005034	0.004881	-0.025963	0.005392	-0.000782	0.4843	7.2267
22.7700	0.005000	0.004985	0.004788	-0.030224	0.005391	-0.000099	0.4843	6.6661
22.7800	0.005000	0.004985	0.004801	-0.016746	0.005364	-0.002756	0.4532	7.8661
22.7900	0.005000	0.005034	0.005006	-0.019649	0.005353	-0.001092	0.4954	7.3461
22.8000	0.005000	0.005034	0.004854	-0.034073	0.005369	0.001619	0.5021	6.5986
22.8100	0.005000	0.005083	0.004880	-0.018252	0.005349	-0.001955	0.4554	8.4933
22.8200	0.005000	0.005083	0.005023	-0.039296	0.005388	0.003896	0.5332	6.1090
22.8300	0.005000	0.005083	0.004726	-0.031080	0.005420	0.003166	0.4554	8.0129
22.8400	0.005000	0.005034	0.004908	-0.033055	0.005449	0.002862	0.4999	6.6045
22.8500	0.005000	0.005034	0.004779	-0.026551	0.005429	-0.001997	0.4643	7.6773
22.8600	0.005000	0.005034	0.004922	-0.025439	0.005450	0.002158	0.4888	7.2097
22.8700	0.005000	0.004985	0.004769	-0.034404	0.005420	-0.003012	0.4910	6.4283
22.8800	0.005000	0.004936	0.004693	-0.017558	0.005380	-0.003965	0.4399	7.7598
22.8900	0.005000	0.004936	0.004907	-0.016033	0.005331	-0.004924	0.4821	7.0708
22.9000	0.005000	0.004985	0.004872	-0.020387	0.005314	-0.001743	0.4821	7.3137
22.9100	0.005000	0.004985	0.004849	-0.024245	0.005296	-0.001795	0.4843	7.0086
22.9200	0.005000	0.004985	0.004824	-0.021198	0.005260	-0.003540	0.4710	7.3776
22.9300	0.005000	0.005034	0.004948	-0.019922	0.005283	0.002220	0.4843	7.5409
22.9400	0.005000	0.005034	0.004887	-0.030913	0.005319	0.003615	0.4999	6.7570
22.9500	0.005000	0.005034	0.004814	-0.025383	0.005331	0.001249	0.4688	7.5544
22.9600	0.005000	0.005034	0.004913	-0.025692	0.005345	0.001424	0.4888	7.1394
22.9700	0.005000	0.005034	0.004850	-0.026173	0.005366	0.002043	0.4799	7.3381
22.9800	0.005000	0.005034	0.004883	-0.026991	0.005384	0.001776	0.4865	7.1507
22.9900	0.005000	0.004985	0.004777	-0.031312	0.005380	-0.000374	0.4843	6.6229
